Unnamed: 0;mmsi;date_time_utc;sog;cog;true_heading;nav_status;calc_speed;lon;lat
331854;249359000;2020-01-01 04:33:19;11.9;68.8;68;0;13.0;8.66239;63.4247
331855;249359000;2020-01-01 04:33:27;11.7;66.8;68;0;10.9;8.66327;63.4248
331856;249359000;2020-01-01 04:33:48;11.7;67.1;68;0;11.6;8.66552;63.4253
331857;249359000;2020-01-01 04:34:00;11.6;66.3;68;0;10.2;8.66672;63.4255
331858;249359000;2020-01-01 04:34:09;11.4;66.1;68;0;13.4;8.6679;63.4257
331859;249359000;2020-01-01 04:34:20;11.4;66.7;67;0;10.1;8.66897;63.4259
331860;249359000;2020-01-01 04:34:27;11.4;65.3;67;0;13.1;8.66982;63.4261
331861;249359000;2020-01-01 04:34:47;11.4;65.8;66;0;11.7;8.67196;63.4266
331862;249359000;2020-01-01 04:34:59;11.6;65.1;66;0;10.0;8.67313;63.4268
331863;249359000;2020-01-01 04:35:10;11.4;63.8;67;0;10.8;8.67418;63.4271
331864;249359000;2020-01-01 04:35:19;11.4;64.4;66;0;13.4;8.67536;63.4273
331865;249359000;2020-01-01 04:35:30;11.5;64.4;66;0;9.4;8.67633;63.4275
331866;249359000;2020-01-01 04:35:48;11.5;64.0;67;0;12.4;8.67836;63.428
331867;249359000;2020-01-01 04:35:59;11.5;64.1;67;0;11.1;8.67956;63.4282
331868;249359000;2020-01-01 04:36:09;11.6;65.0;66;0;13.0;8.68073;63.4285
331869;249359000;2020-01-01 04:36:19;11.4;65.0;67;0;11.1;8.68179;63.4287
331870;249359000;2020-01-01 04:36:30;11.6;64.6;67;0;9.4;8.68277;63.4289
331871;249359000;2020-01-01 04:36:47;11.7;64.6;67;0;13.0;8.68488;63.4293
331872;249359000;2020-01-01 04:36:58;11.6;64.3;67;0;12.2;8.6861;63.4296
331873;249359000;2020-01-01 04:37:10;11.8;64.8;66;0;10.4;8.68731;63.4298
331874;249359000;2020-01-01 04:37:18;11.7;63.8;67;0;13.8;8.68826;63.4301
331875;249359000;2020-01-01 04:37:29;11.7;64.0;67;0;10.2;8.68935;63.4303
331876;249359000;2020-01-01 04:37:48;11.7;66.0;67;0;11.6;8.69144;63.4307
331877;249359000;2020-01-01 04:37:59;11.6;65.2;66;0;11.8;8.69261;63.431
331878;249359000;2020-01-01 04:38:08;11.6;63.8;67;0;12.3;8.69367;63.4312
331879;249359000;2020-01-01 04:38:19;11.7;64.9;68;0;10.4;8.69477;63.4314
331880;249359000;2020-01-01 04:38:30;11.6;65.8;67;0;10.1;8.69584;63.4316
331881;249359000;2020-01-01 04:38:47;11.8;66.1;68;0;12.9;8.69794;63.432
331882;249359000;2020-01-01 04:38:58;11.7;67.0;67;0;12.2;8.69917;63.4323
331883;249359000;2020-01-01 04:39:09;11.7;65.5;67;0;10.4;8.70027;63.4325
331884;249359000;2020-01-01 04:39:18;11.7;65.6;67;0;12.7;8.70139;63.4327
331885;249359000;2020-01-01 04:39:29;11.8;65.0;67;0;10.2;8.70248;63.4329
331886;249359000;2020-01-01 04:39:48;11.8;65.5;66;0;12.3;8.70462;63.4334
331887;249359000;2020-01-01 04:39:59;11.8;65.1;66;0;11.3;8.70583;63.4336
331888;249359000;2020-01-01 04:40:08;11.8;64.8;67;0;12.7;8.70693;63.4338
331889;249359000;2020-01-01 04:40:19;12.0;66.5;66;0;11.5;8.70807;63.4341
331890;249359000;2020-01-01 04:40:30;11.7;65.3;66;0;10.2;8.70915;63.4343
331891;249359000;2020-01-01 04:40:47;11.9;65.7;66;0;13.1;8.71129;63.4347
331892;249359000;2020-01-01 04:40:58;11.9;65.4;66;0;12.0;8.7125;63.435
331893;249359000;2020-01-01 04:41:09;11.8;65.1;67;0;10.4;8.71362;63.4352
331894;249359000;2020-01-01 04:41:19;12.0;65.4;67;0;11.5;8.71472;63.4354
331895;249359000;2020-01-01 04:41:28;12.0;65.8;66;0;11.9;8.71575;63.4356
331896;249359000;2020-01-01 04:41:48;12.0;64.5;67;0;12.1;8.71801;63.4361
331897;249359000;2020-01-01 04:41:58;12.0;65.0;67;0;11.5;8.71911;63.4363
331898;249359000;2020-01-01 04:42:09;11.9;65.7;67;0;12.4;8.72036;63.4366
331899;249359000;2020-01-01 04:42:18;12.1;65.5;67;0;13.0;8.7215;63.4368
331900;249359000;2020-01-01 04:42:27;12.0;66.1;67;0;11.9;8.72252;63.437
331901;249359000;2020-01-01 04:42:49;12.1;64.9;67;0;11.1;8.72481;63.4375
331902;249359000;2020-01-01 04:42:57;12.0;64.8;68;0;16.0;8.72596;63.4378
331903;249359000;2020-01-01 04:43:08;12.1;65.7;67;0;11.7;8.72721;63.438
331904;249359000;2020-01-01 04:43:19;12.0;65.8;67;0;10.4;8.72831;63.4382
331905;249359000;2020-01-01 04:43:28;12.0;65.6;67;0;11.9;8.72934;63.4384
331906;249359000;2020-01-01 04:43:48;12.1;64.8;67;0;12.1;8.73161;63.4389
331907;249359000;2020-01-01 04:43:58;12.0;66.2;67;0;11.7;8.73274;63.4391
331908;249359000;2020-01-01 04:44:09;12.0;65.3;67;0;12.4;8.73399;63.4394
331909;249359000;2020-01-01 04:44:18;12.2;65.3;68;0;13.0;8.73513;63.4396
331910;249359000;2020-01-01 04:44:28;12.0;65.7;68;0;10.7;8.73615;63.4398
331911;249359000;2020-01-01 04:44:48;12.1;65.9;67;0;12.2;8.73844;63.4403
331912;249359000;2020-01-01 04:44:57;12.0;65.6;67;0;12.7;8.73955;63.4405
331913;249359000;2020-01-01 04:45:08;12.1;64.9;68;0;12.5;8.74082;63.4408
331914;249359000;2020-01-01 04:45:19;12.4;65.1;69;0;11.1;8.74201;63.441
331915;249359000;2020-01-01 04:45:27;12.1;66.1;70;0;13.4;8.74304;63.4412
331916;249359000;2020-01-01 04:45:49;12.1;68.8;72;0;10.8;8.74534;63.4416
331917;249359000;2020-01-01 04:45:58;12.1;69.6;71;0;13.4;8.74651;63.4418
331918;249359000;2020-01-01 04:46:09;12.0;69.1;72;0;11.8;8.7478;63.442
331919;249359000;2020-01-01 04:46:18;12.1;69.1;72;0;13.4;8.74897;63.4422
331920;249359000;2020-01-01 04:46:28;12.2;70.2;72;0;11.1;8.75004;63.4424
331921;249359000;2020-01-01 04:46:48;12.3;69.4;71;0;12.1;8.75239;63.4428
331922;249359000;2020-01-01 04:46:59;12.3;68.7;71;0;12.0;8.75369;63.443
331923;249359000;2020-01-01 04:47:08;12.2;69.1;71;0;13.4;8.75487;63.4432
331924;249359000;2020-01-01 04:47:19;12.2;68.7;72;0;11.0;8.75605;63.4434
331925;249359000;2020-01-01 04:47:27;12.3;68.6;73;0;13.8;8.75712;63.4436
331926;249359000;2020-01-01 04:47:49;12.3;70.6;73;0;11.1;8.75951;63.444
331927;249359000;2020-01-01 04:47:58;12.3;71.0;74;0;14.9;8.76083;63.4442
331928;249359000;2020-01-01 04:48:09;12.1;71.3;74;0;11.1;8.76203;63.4444
331929;249359000;2020-01-01 04:48:20;12.3;72.4;73;0;12.2;8.76336;63.4446
331930;249359000;2020-01-01 04:48:28;12.3;71.2;74;0;11.7;8.76431;63.4447
331931;249359000;2020-01-01 04:48:48;12.2;71.6;74;0;12.3;8.76672;63.4451
331932;249359000;2020-01-01 04:48:59;12.2;72.1;73;0;12.2;8.76805;63.4453
331933;249359000;2020-01-01 04:49:08;12.0;71.8;73;0;13.0;8.76924;63.4454
331934;249359000;2020-01-01 04:49:19;12.0;71.0;74;0;11.8;8.77053;63.4456
331935;249359000;2020-01-01 04:49:29;12.1;71.5;74;0;11.1;8.77159;63.4458
2377403;257755500;2020-01-01 04:30:21;0.1;168.8;511;-99;0.1;8.67936;63.471
2377404;257755500;2020-01-01 04:36:20;0.1;162.0;511;-99;0.1;8.67937;63.4711
2377405;257755500;2020-01-01 04:39:20;0.4;146.6;511;-99;0.1;8.67937;63.471
