Unnamed: 0;mmsi;date_time_utc;sog;cog;true_heading;nav_status;calc_speed;lon;lat
3623;209318000;2020-01-01 08:50:54;8.2;238.0;231;0;7.6;8.38693;63.3666
3624;209318000;2020-01-01 08:51:05;8.1;236.4;230;0;8.7;8.3862;63.3663
3625;209318000;2020-01-01 08:51:16;8.1;234.8;229;0;7.4;8.38548;63.3661
3626;209318000;2020-01-01 08:51:24;8.1;234.2;228;0;8.3;8.38496;63.3659
3627;209318000;2020-01-01 08:51:35;8.1;232.8;228;0;7.2;8.38426;63.3657
3628;209318000;2020-01-01 08:51:44;8.1;232.1;228;0;7.8;8.38368;63.3655
3629;209318000;2020-01-01 08:51:54;8.1;232.2;228;0;7.4;8.38304;63.3653
3630;209318000;2020-01-01 08:52:04;8.2;231.0;227;0;9.7;8.38229;63.365
3631;209318000;2020-01-01 08:52:15;8.3;230.9;227;0;8.8;8.38154;63.3647
3632;209318000;2020-01-01 08:52:23;8.3;230.9;227;0;8.5;8.38099;63.3645
3633;209318000;2020-01-01 08:52:34;8.3;229.9;227;0;8.8;8.38024;63.3642
3634;209318000;2020-01-01 08:52:43;8.3;229.8;227;0;7.8;8.37966;63.364
3635;209318000;2020-01-01 08:52:53;8.3;230.2;227;0;7.6;8.37901;63.3638
3636;209318000;2020-01-01 08:53:05;8.3;229.6;228;0;7.5;8.37835;63.3635
3637;209318000;2020-01-01 08:53:16;8.3;231.0;228;0;6.9;8.37769;63.3633
3638;209318000;2020-01-01 08:53:24;8.3;230.6;227;0;11.4;8.377;63.363
3639;209318000;2020-01-01 08:53:35;8.4;230.1;228;0;7.1;8.37633;63.3628
3640;209318000;2020-01-01 08:53:43;8.4;231.0;227;0;10.9;8.37572;63.3625
3641;209318000;2020-01-01 08:53:55;8.4;230.4;227;0;8.1;8.37497;63.3622
3642;209318000;2020-01-01 08:54:03;8.4;230.0;227;0;8.7;8.3744;63.362
3643;209318000;2020-01-01 08:54:15;8.3;230.1;228;0;8.6;8.37357;63.3617
3644;209318000;2020-01-01 08:54:25;8.3;230.2;227;0;6.6;8.37304;63.3615
3645;209318000;2020-01-01 08:54:34;8.2;229.9;228;0;9.1;8.37232;63.3613
3646;209318000;2020-01-01 08:54:44;8.2;230.1;228;0;8.4;8.37175;63.361
3647;209318000;2020-01-01 08:54:54;8.2;230.8;228;0;8.2;8.37103;63.3608
3648;209318000;2020-01-01 08:55:04;8.2;230.2;228;0;7.0;8.37044;63.3606
3649;209318000;2020-01-01 08:55:15;8.2;230.5;228;0;8.7;8.36971;63.3603
3650;209318000;2020-01-01 08:55:24;8.2;230.9;227;0;8.0;8.36911;63.3601
3651;209318000;2020-01-01 08:55:35;8.1;230.5;227;0;8.7;8.36838;63.3598
3652;209318000;2020-01-01 08:55:46;8.1;229.4;227;0;8.1;8.36772;63.3595
3653;209318000;2020-01-01 08:55:55;8.1;228.8;228;0;8.2;8.3671;63.3593
3654;209318000;2020-01-01 08:56:03;8.1;229.8;227;0;8.7;8.36652;63.3591
3655;209318000;2020-01-01 08:56:14;8.1;230.5;227;0;8.5;8.36582;63.3588
3656;209318000;2020-01-01 08:56:25;8.0;230.2;227;0;6.4;8.36525;63.3586
3657;209318000;2020-01-01 08:56:34;8.0;230.9;228;0;10.4;8.36454;63.3583
3658;209318000;2020-01-01 08:56:45;8.0;231.8;228;0;6.7;8.36391;63.3581
3659;209318000;2020-01-01 08:56:55;8.0;231.8;228;0;7.6;8.36326;63.3579
3660;209318000;2020-01-01 08:57:04;8.0;231.2;228;0;7.8;8.36267;63.3577
3661;209318000;2020-01-01 08:57:15;7.9;230.8;227;0;8.0;8.36205;63.3574
3662;209318000;2020-01-01 08:57:24;8.0;230.9;227;0;8.0;8.36144;63.3572
3663;209318000;2020-01-01 08:57:35;8.0;230.8;227;0;7.2;8.36074;63.357
3664;209318000;2020-01-01 08:57:46;8.0;231.4;227;0;8.5;8.36004;63.3567
3665;209318000;2020-01-01 08:57:54;8.1;231.1;228;0;8.7;8.35946;63.3565
3666;209318000;2020-01-01 08:58:05;8.1;231.0;228;0;8.1;8.35882;63.3562
3667;209318000;2020-01-01 08:58:14;8.1;232.4;228;0;8.0;8.35821;63.356
3668;209318000;2020-01-01 08:58:25;8.1;233.2;228;0;6.9;8.35755;63.3558
3669;209318000;2020-01-01 08:58:34;8.1;233.6;226;0;9.5;8.35678;63.3556
3670;209318000;2020-01-01 08:58:45;8.0;232.1;226;0;8.5;8.35608;63.3553
3671;209318000;2020-01-01 08:58:55;8.0;231.2;225;0;7.0;8.35551;63.3551
3672;209318000;2020-01-01 08:59:04;7.9;230.8;225;0;9.9;8.35486;63.3548
3673;209318000;2020-01-01 08:59:15;7.9;230.8;225;0;6.7;8.35424;63.3546
3674;209318000;2020-01-01 08:59:26;7.8;228.6;224;0;8.3;8.35357;63.3543
3675;209318000;2020-01-01 08:59:34;7.8;227.0;225;0;8.3;8.35305;63.3541
3676;209318000;2020-01-01 08:59:46;7.8;227.5;224;0;5.8;8.35246;63.3539
3677;209318000;2020-01-01 08:59:54;7.8;227.9;224;0;10.7;8.35187;63.3536
3678;209318000;2020-01-01 09:00:05;7.8;227.0;224;0;6.5;8.35127;63.3534
3679;209318000;2020-01-01 09:00:14;7.8;227.8;224;0;9.5;8.35069;63.3531
3680;209318000;2020-01-01 09:00:25;7.7;227.2;225;0;6.4;8.3501;63.3529
3681;209318000;2020-01-01 09:00:35;7.7;227.5;225;0;8.4;8.34953;63.3526
3682;209318000;2020-01-01 09:00:44;7.7;228.1;225;0;7.8;8.34894;63.3524
3683;209318000;2020-01-01 09:00:55;7.7;228.0;225;0;6.4;8.34836;63.3522
3684;209318000;2020-01-01 09:01:04;7.6;227.5;225;0;7.6;8.34781;63.352
3685;209318000;2020-01-01 09:01:15;7.6;227.6;225;0;7.8;8.34721;63.3517
3686;209318000;2020-01-01 09:01:26;7.5;226.9;224;0;6.5;8.34661;63.3515
3687;209318000;2020-01-01 09:01:34;7.5;225.8;225;0;10.4;8.34606;63.3512
3688;209318000;2020-01-01 09:01:45;7.4;225.8;224;0;6.0;8.34552;63.351
3689;209318000;2020-01-01 09:01:54;7.4;224.8;224;0;8.2;8.3449;63.3508
3690;209318000;2020-01-01 09:02:05;7.3;224.5;224;0;7.6;8.34435;63.3505
3691;209318000;2020-01-01 09:02:16;7.4;223.9;224;0;6.2;8.3438;63.3503
3692;209318000;2020-01-01 09:02:25;7.4;225.9;225;0;7.6;8.34324;63.3501
3693;209318000;2020-01-01 09:02:35;7.4;227.9;225;0;8.4;8.34268;63.3498
3694;209318000;2020-01-01 09:02:44;7.4;229.1;225;0;7.8;8.34211;63.3496
3695;209318000;2020-01-01 09:02:55;7.4;229.5;225;0;6.2;8.34155;63.3494
3696;209318000;2020-01-01 09:03:03;7.4;229.8;225;0;8.0;8.34105;63.3492
3697;209318000;2020-01-01 09:03:15;7.3;229.1;224;0;7.5;8.3404;63.3489
3698;209318000;2020-01-01 09:03:25;7.3;229.2;224;0;6.0;8.33996;63.3487
3699;209318000;2020-01-01 09:03:34;7.4;228.4;225;0;9.9;8.33932;63.3484
3700;209318000;2020-01-01 09:03:45;7.4;228.4;225;0;6.4;8.33875;63.3482
3701;209318000;2020-01-01 09:03:54;7.4;228.8;225;0;7.6;8.33819;63.348
3702;209318000;2020-01-01 09:04:04;7.4;228.1;224;0;6.4;8.3377;63.3478
3703;209318000;2020-01-01 09:04:16;7.5;228.0;225;0;7.3;8.33707;63.3475
3704;209318000;2020-01-01 09:04:24;7.5;226.9;225;0;8.0;8.33657;63.3473
3705;209318000;2020-01-01 09:04:35;7.5;227.6;224;0;8.0;8.33596;63.347
3706;209318000;2020-01-01 09:04:44;7.5;227.0;224;0;7.1;8.33547;63.3468
3707;209318000;2020-01-01 09:04:55;7.6;226.8;225;0;6.5;8.33487;63.3466
3708;209318000;2020-01-01 09:05:03;7.6;227.1;225;0;10.2;8.33435;63.3463
3709;209318000;2020-01-01 09:05:15;7.7;227.2;224;0;6.2;8.33372;63.3461
3710;209318000;2020-01-01 09:05:25;7.7;226.9;224;0;8.2;8.33319;63.3458
3711;209318000;2020-01-01 09:05:34;7.9;227.1;225;0;8.2;8.33255;63.3456
3712;209318000;2020-01-01 09:05:45;7.9;227.6;225;0;7.4;8.33202;63.3453
3713;209318000;2020-01-01 09:05:55;8.0;227.5;224;0;8.0;8.33132;63.3451
3714;209318000;2020-01-01 09:06:04;8.0;226.6;224;0;9.1;8.33078;63.3448
3715;209318000;2020-01-01 09:06:16;8.0;226.8;224;0;7.5;8.33014;63.3445
3716;209318000;2020-01-01 09:06:24;8.1;226.4;224;0;8.3;8.32961;63.3443
3717;209318000;2020-01-01 09:06:35;8.1;225.2;225;0;8.1;8.32897;63.344
